SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,2,9,critical,Different Label,Chicken,,,Y,0,R,2,,,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,9,10,critical,Same Label,Horse,,,N,1,R,2,,idk,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,5,11,critical,Different Label,Glass,,,Y,0,R,2,,,
35,M,Edinburgh ,,,,,,,,50,4.166666667,4,Yes,0,Non-Polysemous,1B Backwards,1,12,critical,Same Label,Chicken,,,N,1,R,2,,,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,12,1,critical,Different Label,Horse,,,N,1,L,1,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,8,2,critical,Same Label,Glass,,,N,1,R,2,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,4,3,critical,Different Label,Chicken,,,Y,0,R,2,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,11,4,critical,Same Label,Horse,,,N,1,R,2,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,7,5,critical,Different Label,Glass,,,Y,0,R,2,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,3,6,critical,Same Label,Chicken,,,Y,0,L,1,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,10,7,critical,Different Label,Horse,,,N,1,L,1,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,6,8,critical,Same Label,Glass,,,N,1,R,2,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,2,9,critical,Different Label,Chicken,,,N,1,L,1,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,9,10,critical,Same Label,Horse,,,Y,0,L,1,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,5,11,critical,Different Label,Glass,,,N,1,L,1,,Didn't say anything. Pointed.,
36,M,Edinburgh ,,,,,,,,47,3.916666667,3,No,"Eng, Spanish",Non-Polysemous,1B Backwards,1,12,critical,Same Label,Chicken,,,Y,0,L,1,,Didn't say anything. Pointed.,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,it eats bread,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,N,0,L,1,,idk,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,Y,1,L,1,,,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,to lay eggs,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,Y,1,R,2,,,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,N,0,R,2,,it's so fat,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,8,8,critical,Different Label,Glass,irregular,inanimate,N,0,L,1,,,7
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,Y,1,L,1,,,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,idk,
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,7,11,critical,Same Label,Glass,irregular,inanimate,N,0,R,2,,,8
37,M,Edinburgh ,,,,,,,,65,5.416666667,5,Yes,0,Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,Y,1,R,2,,,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,1,1,critical,Same Label,Chicken,,,N,1,L,1,,,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,5,2,critical,Different Label,Glass,,,Y,0,L,1,,they like it as a gift,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,9,3,critical,Same Label,Horse,,,N,1,R,1,,,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,2,4,critical,Different Label,Chicken,,,Y,0,L,1,,they like it warm,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,6,5,critical,Same Label,Glass,,,N,1,L,1,,b/c glass- maybe confused about picture? Just guessed?,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,10,6,critical,Different Label,Horse,,,N,1,L,2,,idk,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,3,7,critical,Same Label,Chicken,,,N,1,L,1,,,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,7,8,critical,Different Label,Glass,,,N,1,L,2,,idk,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,11,9,critical,Same Label,Horse,,,Y,0,R,2,,,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,4,10,critical,Different Label,Chicken,,,Y,0,L,1,,,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,8,11,critical,Same Label,Glass,,,N,1,R,1,,,
38,F,Edinburgh ,,,,,,,,53,4.416666667,4,Yes,0,Non-Polysemous,1A,12,12,critical,Different Label,Horse,,,Y,0,L,1,,idk,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,N,1,L,1,,looks like,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,Y,0,L,1,,"smart kid, but seemed tired maybe?",
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,Y,0,R,2,,idk,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,N,1,R,2,,looks like,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,N,1,L,1,,looks like,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,N,1,R,2,,,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,Y,0,R,2,,looks like,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,N,1,R,2,,,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,N,1,L,1,,,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,4,10,critical,Same Label,Chicken,,,N,1,R,2,,looks like,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,8,11,critical,Different Label,Glass,,,N,1,L,1,,,
39,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Non-Polysemous,1B,12,12,critical,Same Label,Horse,,,N,1,R,2,,looks like,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,1,1,critical,Different Label,Chicken,regular,animate,N,0,R,2,,they do,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,5,2,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,9,3,critical,Different Label,Horse,regular,animate,N,0,R,2,,it does,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,2,4,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,we don't have a chicken or a duck (??),
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,6,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,it does,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,10,6,critical,Same Label,Horse,regular,animate,N,0,L,1,,it does,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,3,7,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,7,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,it does,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,11,9,critical,Different Label,Horse,regular,animate,Y,1,L,1,,it has stripes,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,4,10,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,it's so cold you can put it in the mountains,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,8,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,,
40,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Polysemous,1B,12,12,critical,Same Label,Horse,regular,animate,Y,1,R,2,,it does,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,12,1,critical,Different Label,Horse,,,N,1,R,1,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,8,2,critical,Same Label,Glass,,,N,1,L,2,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,4,3,critical,Different Label,Chicken,,,Y,0,L,2,,it does,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,11,4,critical,Same Label,Horse,,,Y,0,R,1,,they are,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,7,5,critical,Different Label,Glass,,,N,1,R,1,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,3,6,critical,Same Label,Chicken,,,N,1,L,2,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,10,7,critical,Different Label,Horse,,,N,1,R,1,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,6,8,critical,Same Label,Glass,,,N,1,L,2,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,2,9,critical,Different Label,Chicken,,,N,1,R,1,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,9,10,critical,Same Label,Horse,,,N,1,L,2,,,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,5,11,critical,Different Label,Glass,,,Y,0,L,2,,it does,
41,F,Edinburgh ,,,,,,,,51,4.25,4,Yes,0,Non-Polysemous,1A backwards,1,12,critical,Same Label,Chicken,,,Y,0,R,1,,,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,12,1,critical,Different Label,Horse,regular,animate,Y,1,L,1,,because it's a horse,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,8,2,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,4,3,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,because they live outside,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,11,4,critical,Same Label,Horse,regular,animate,N,0,L,1,,,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,7,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,"to keep it safe, so it doesn't smash",
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,3,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,because it's a farm animal,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,10,7,critical,Different Label,Horse,regular,animate,N,0,R,2,,because it can go up,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,6,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,because it's made of glass,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,2,9,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,9,10,critical,Same Label,Horse,regular,animate,N,0,L,2,,because it's a horse,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,5,11,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,because it's made of glass,
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A backwards,1,12,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,1,1,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,5,2,critical,Different Label,Glass,irregular,inanimate,Y,1,R,2,,,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,9,3,critical,Same Label,Horse,regular,animate,N,0,R,2,,because dax is dry?,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,2,4,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,6,5,critical,Same Label,Glass,irregular,inanimate,Y,1,L,1,,kept saying plastic and wood sth.,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,10,6,critical,Different Label,Horse,regular,animate,Y,1,R,2,,because it shakes its tail- can see tail in picture,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,3,7,critical,Same Label,Chicken,regular,animate,Y,1,L,1,,,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,8,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,because it's made of glass,7
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,11,9,critical,Same Label,Horse,regular,animate,N,0,R,2,,kept saying plastic,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,4,10,critical,Different Label,Chicken,regular,animate,Y,1,R,2,,,
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,7,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,"said something about apples- first said boxes, then trees. Maybe under duress?",8
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,12,12,critical,Different Label,Horse,regular,animate,N,0,L,1,,because it's yucky,
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,9,1,critical,Different Label,Horse,regular,animate,N,0,R,2,,,12
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,5,2,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,because it's made of glass,8
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,1,3,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,because it's like a duck,4
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,10,4,critical,Same Label,Horse,regular,animate,N,0,L,1,,don't know,11
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,6,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,because it's made of glass,7
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,2,6,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,because animals can't go inside the house,3
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,11,7,critical,Different Label,Horse,regular,animate,Y,1,L,1,,because it looks like zebra,10
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,7,8,critical,Same Label,Glass,irregular,inanimate,Y,1,R,2,,don't know,6
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,3,9,critical,Different Label,Chicken,regular,animate,Y,1,L,1,,,2
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,12,10,critical,Same Label,Horse,regular,animate,Y,1,R,2,,,9
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,8,11,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,because you want to use it in the spaceship,5
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,4,12,critical,Same Label,Chicken,regular,animate,N,0,L,1,,because I like warm?,1
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,1,1,critical,Different Label,Chicken,regular,animate,N,0,R,2,,because it's the bone of the chicken,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,5,2,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,because it would break in the bin,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,9,3,critical,Different Label,Horse,regular,animate,N,0,R,2,,because it looks grey (?),
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,2,4,critical,Same Label,Chicken,regular,animate,Y,1,R,2,,,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,6,5,critical,Different Label,Glass,irregular,inanimate,N,0,R,2,,because it's made of glass,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,10,6,critical,Same Label,Horse,regular,animate,Y,1,R,2,,because it looks like zebra,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,3,7,critical,Different Label,Chicken,regular,animate,N,0,R,2,,because it's made of chicken,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,7,8,critical,Same Label,Glass,irregular,inanimate,N,0,L,1,,,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,11,9,critical,Different Label,Horse,regular,animate,Y,1,L,1,,,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,4,10,critical,Same Label,Chicken,regular,animate,N,0,L,1,,because it's warm too (?),
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,8,11,critical,Different Label,Glass,irregular,inanimate,Y,1,L,1,,because it might break,
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,12,12,critical,Same Label,Horse,regular,animate,N,0,L,1,,,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,12,1,critical,Different Label,Horse,,,N,1,R,1,,because from rain,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,8,2,critical,Same Label,Glass,,,Y,0,R,1,,because it's made of glass,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,4,3,critical,Different Label,Chicken,,,Y,0,L,2,,"kept saying hot! Not warm, HOT!",
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,11,4,critical,Same Label,Horse,,,N,1,L,2,,kept saying plastic,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,7,5,critical,Different Label,Glass,,,Y,0,L,2,,,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,3,6,critical,Same Label,Chicken,,,Y,0,R,1,,because it's a chicken,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,10,7,critical,Different Label,Horse,,,Y,0,L,2,,because the horse picture has no tail (?),
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,6,8,critical,Same Label,Glass,,,Y,0,R,1,,because it's made of glass,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,2,9,critical,Different Label,Chicken,,,N,1,R,1,,kept saying something about them both being birds?,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,9,10,critical,Same Label,Horse,,,Y,0,R,1,,,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,5,11,critical,Different Label,Glass,,,N,1,R,1,,because they have the same shape,
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A backwards,1,12,critical,Same Label,Chicken,,,Y,0,R,1,,because it's a chicken,
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,1,1,critical,Same Label,Chicken,,,Y,0,R,2,,,
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,6,2,critical,Same Label,Glass,,,Y,0,L,1,,,5
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,10,3,critical,Different Label,Horse,,,N,1,R,1,,,9
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,2,4,critical,Different Label,Chicken,,,N,1,R,2,,because it will bring footprints inside (?),
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,5,5,critical,Different Label,Glass,,,Y,0,R,2,,because you give gifts for peoples' birthdays (?),6
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,9,6,critical,Same Label,Horse,,,N,1,L,2,,,10
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,3,7,critical,Same Label,Chicken,,,Y,0,R,2,,because you need to buy chicken somewhere!,
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,8,8,critical,Same Label,Glass,,,Y,0,R,1,,,7
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,11,9,critical,Same Label,Horse,,,Y,0,R,2,,,
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,4,10,critical,Different Label,Chicken,,,Y,0,L,1,,because it will sneeze if it gets cold,
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,7,11,critical,Different Label,Glass,,,Y,0,L,2,,,8
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,12,12,critical,Different Label,Horse,,,N,1,R,2,,because it is dirty and needs to be clean (?),
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,12,1,critical,Different Label,Horse,,,Y,0,R,2,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,8,2,critical,Same Label,Glass,,,Y,0,L,1,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,4,3,critical,Different Label,Chicken,,,Y,0,R,2,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,11,4,critical,Same Label,Horse,,,Y,0,L,1,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,7,5,critical,Different Label,Glass,,,N,1,L,1,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,3,6,critical,Same Label,Chicken,,,N,1,R,2,,because farms have lots of animals,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,10,7,critical,Different Label,Horse,,,N,1,L,1,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,6,8,critical,Same Label,Glass,,,N,1,R,2,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,2,9,critical,Different Label,Chicken,,,Y,0,R,2,,,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,9,10,critical,Same Label,Horse,,,Y,0,L,1,,last time it was on the other side,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,5,11,critical,Different Label,Glass,,,Y,0,R,2,,because it's nice,
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,1,12,critical,Same Label,Chicken,,,Y,0,L,1,,last time it was on the other side,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,1,1,critical,Different Label,Chicken,,,N,1,L,1,,,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,5,2,critical,Same Label,Glass,,,N,1,R,2,,looks like ??,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,9,3,critical,Different Label,Horse,,,Y,0,R,2,,because it's a baby horse,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,2,4,critical,Same Label,Chicken,,,Y,0,L,1,,,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,6,5,critical,Different Label,Glass,,,Y,0,R,2,,because they're both colourful (?), 
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,10,6,critical,Same Label,Horse,,,Y,0,L,1,,,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,3,7,critical,Different Label,Chicken,,,N,1,L,1,,,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,7,8,critical,Same Label,Glass,,,Y,0,L,1,,,
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,11,9,critical,Different Label,Horse,,,N,1,L,1,,because they're both stripy,
