SubjNo,gender,Location,Exp,YOT,MOT,DOT,YOB,MOB,DOB,Age.Months,Age.yrs,Age,Eng. Mono,langs,WordType,List,question.number,Order,trial type,LabelType,TriadType,regularity,animacy,Correct,UnrelatedChoice,Direction,Sequence ,Exclude,Comments,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,11,4,Critical,Same,Horse,Regular,Animate,N,0,L,1,No,,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,7,5,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,"to keep it safe, so it doesn't smash",Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,3,6,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,because it's a farm animal,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,10,7,Critical,Different,Horse,Regular,Animate,N,0,R,2,No,because it can go up,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,6,8,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,because it's made of Glass,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,2,9,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,9,10,Critical,Same,Horse,Regular,Animate,N,0,L,2,No,because it's a Horse,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,5,11,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,because it's made of Glass,Expln
42,F,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A Backwards,1,12,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,1,1,Critical,Same,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,5,2,Critical,Different,Glass,Irregular,Inanimate,Y,1,R,2,No,,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,9,3,Critical,Same,Horse,Regular,Animate,N,0,R,2,No,because dax is dry?,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,2,4,Critical,Different,Chicken,Regular,Animate,Y,1,R,2,No,,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,6,5,Critical,Same,Glass,Irregular,Inanimate,Y,1,L,1,No,kept saying plastic and wood sth.,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,10,6,Critical,Different,Horse,Regular,Animate,Y,1,R,2,No,because it shakes its tail- can see tail in picture,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,3,7,Critical,Same,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,8,8,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,because it's made of Glass,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,11,9,Critical,Same,Horse,Regular,Animate,N,0,R,2,No,kept saying plastic,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,4,10,Critical,Different,Chicken,Regular,Animate,Y,1,R,2,No,,Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,7,11,Critical,Different,Glass,Irregular,Inanimate,Y,1,L,1,No,"said something about apples- first said boxes, then trees. Maybe under duress?",Expln
43,M,Edinburgh ,,,,,,,,48,4,4,Yes,0,Polysemous,1A,12,12,Critical,Different,Horse,Regular,Animate,N,0,L,1,No,because it's yucky,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,9,1,Critical,Different,Horse,Regular,Animate,N,0,R,2,No,,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,5,2,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,because it's made of Glass,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,1,3,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,because it's like a duck,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,10,4,Critical,Same,Horse,Regular,Animate,N,0,L,1,No,don't know,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,6,5,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,because it's made of Glass,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,2,6,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,because animals can't go inside the house,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,11,7,Critical,Different,Horse,Regular,Animate,Y,1,L,1,No,because it looks like zebra,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,7,8,Critical,Same,Glass,Irregular,Inanimate,Y,1,R,2,No,don't know,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,3,9,Critical,Different,Chicken,Regular,Animate,Y,1,L,1,No,,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,12,10,Critical,Same,Horse,Regular,Animate,Y,1,R,2,No,,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,8,11,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,because you want to use it in the spaceship,Expln
44,F,Edinburgh ,,,,,,,,42,3.5,3,,TBC,Polysemous,1B Backwards,4,12,Critical,Same,Chicken,Regular,Animate,N,0,L,1,No,because I like warm?,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,1,1,Critical,Different,Chicken,Regular,Animate,N,0,R,2,No,because it's the bone of the Chicken,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,5,2,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,because it would break in the bin,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,9,3,Critical,Different,Horse,Regular,Animate,N,0,R,2,No,because it looks grey (?),Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,2,4,Critical,Same,Chicken,Regular,Animate,Y,1,R,2,No,,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,6,5,Critical,Different,Glass,Irregular,Inanimate,N,0,R,2,No,because it's made of Glass,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,10,6,Critical,Same,Horse,Regular,Animate,Y,1,R,2,No,because it looks like zebra,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,3,7,Critical,Different,Chicken,Regular,Animate,N,0,R,2,No,because it's made of Chicken,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,7,8,Critical,Same,Glass,Irregular,Inanimate,N,0,L,1,No,,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,11,9,Critical,Different,Horse,Regular,Animate,Y,1,L,1,No,,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,4,10,Critical,Same,Chicken,Regular,Animate,N,0,L,1,No,because it's warm too (?),Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,8,11,Critical,Different,Glass,Irregular,Inanimate,Y,1,L,1,No,because it might break,Expln
45,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Polysemous,1B,12,12,Critical,Same,Horse,Regular,Animate,N,0,L,1,No,,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,12,1,Critical,Different,Horse,,,N,1,R,1,No,because from rain,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,8,2,Critical,Same,Glass,,,Y,0,R,1,No,because it's made of Glass,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,4,3,Critical,Different,Chicken,,,Y,0,L,2,No,"kept saying hot! Not warm, HOT!",Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,11,4,Critical,Same,Horse,,,N,1,L,2,No,kept saying plastic,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,7,5,Critical,Different,Glass,,,Y,0,L,2,No,,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,3,6,Critical,Same,Chicken,,,Y,0,R,1,No,because it's a Chicken,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,10,7,Critical,Different,Horse,,,Y,0,L,2,No,because the Horse picture has no tail (?),Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,6,8,Critical,Same,Glass,,,Y,0,R,1,No,because it's made of Glass,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,2,9,Critical,Different,Chicken,,,N,1,R,1,No,kept saying something about them both being birds?,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,9,10,Critical,Same,Horse,,,Y,0,R,1,No,,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,5,11,Critical,Different,Glass,,,N,1,R,1,No,because they have the same shape,Expln
46,M,Edinburgh ,,,,,,,,48,4,4,,TBC,Non-Polysemous,1A Backwards,1,12,Critical,Same,Chicken,,,Y,0,R,1,No,because it's a Chicken,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,1,1,Critical,Same,Chicken,,,Y,0,R,2,No,,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,6,2,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,10,3,Critical,Different,Horse,,,N,1,R,1,No,,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,2,4,Critical,Different,Chicken,,,N,1,R,2,No,because it will bring footprints inside (?),Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,5,5,Critical,Different,Glass,,,Y,0,R,2,No,because you give gifts for peoples' birthdays (?),Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,9,6,Critical,Same,Horse,,,N,1,L,2,No,,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,3,7,Critical,Same,Chicken,,,Y,0,R,2,No,because you need to buy Chicken somewhere!,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,8,8,Critical,Same,Glass,,,Y,0,R,1,No,,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,11,9,Critical,Same,Horse,,,Y,0,R,2,No,,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,4,10,Critical,Different,Chicken,,,Y,0,L,1,No,because it will sneeze if it gets cold,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,7,11,Critical,Different,Glass,,,Y,0,L,2,No,,Expln
47,F,Edinburgh ,,,,,,,,54,4.5,4,No,"Eng, Greek",Non-Polysemous,1A,12,12,Critical,Different,Horse,,,N,1,R,2,No,because it is dirty and needs to be clean (?),Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,12,1,Critical,Different,Horse,,,Y,0,R,2,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,8,2,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,4,3,Critical,Different,Chicken,,,Y,0,R,2,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,11,4,Critical,Same,Horse,,,Y,0,L,1,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,7,5,Critical,Different,Glass,,,N,1,L,1,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,3,6,Critical,Same,Chicken,,,N,1,R,2,No,because farms have lots of animals,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,10,7,Critical,Different,Horse,,,N,1,L,1,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,6,8,Critical,Same,Glass,,,N,1,R,2,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,2,9,Critical,Different,Chicken,,,Y,0,R,2,No,,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,9,10,Critical,Same,Horse,,,Y,0,L,1,No,last time it was on the other side,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,5,11,Critical,Different,Glass,,,Y,0,R,2,No,because it's nice,Expln
48,F,Edinburgh ,,,,,,,,60,5,5,,TBC,Non-Polysemous,1B Backwards,1,12,Critical,Same,Chicken,,,Y,0,L,1,No,last time it was on the other side,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,1,1,Critical,Different,Chicken,,,N,1,L,1,No,,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,5,2,Critical,Same,Glass,,,N,1,R,2,No,looks like ??,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,9,3,Critical,Different,Horse,,,Y,0,R,2,No,because it's a baby Horse,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,2,4,Critical,Same,Chicken,,,Y,0,L,1,No,,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,6,5,Critical,Different,Glass,,,Y,0,R,2,No,because they're both colourful (?),Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,10,6,Critical,Same,Horse,,,Y,0,L,1,No,,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,3,7,Critical,Different,Chicken,,,N,1,L,1,No,,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,7,8,Critical,Same,Glass,,,Y,0,L,1,No,,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,11,9,Critical,Different,Horse,,,N,1,L,1,No,because they're both stripy,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,4,10,Critical,Same,Chicken,,,Y,0,L,1,No,because they're both Chicken,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,8,11,Critical,Different,Glass,,,Y,0,R,2,No,they have the same pattern,Expln
49,F,Edinburgh ,,,,,,,,36,3,3,,TBC,Non-Polysemous,1B,12,12,Critical,Same,Horse,,,Y,0,L,1,No,they're both Horses,Expln
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,A,,Training,Same,,,,Yes,0,R,2,Yes,experimenter's first time; child had sibling that interfered with responses,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,B,,Training,Different,,,,No,1,L,1,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,1,1,Critical,Different,Chicken,Regular,Animate,Yes,1,L,1,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,5,2,Critical,Same,Glass,Irregular,Inanimate,No,0,L,1,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,9,3,Critical,Different,Horse,Regular,Animate,No,0,R,2,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,2,4,Critical,Same,Chicken,Regular,Animate,Yes,1,R,2,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,6,5,Critical,Different,Glass,Irregular,Inanimate,Yes,1,L,1,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,10,6,Critical,Same,Horse,Regular,Animate,No,0,L,1,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,3,7,Critical,Different,Chicken,Regular,Animate,No,0,R,2,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,7,8,Critical,Same,Glass,Irregular,Inanimate,Yes,1,R,2,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,11,9,Critical,Different,Horse,Regular,Animate,No,0,R,2,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,4,10,Critical,Same,Chicken,Regular,Animate,No,0,L,1,Yes,,None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,8,11,Critical,Different,Glass,Irregular,Inanimate,No,0,R,2,Yes,"experimenter said word ""Glass"" rather than ""cup"" at very end of question",None
H061215-HO,M,MUS,JF,2015,6,12,2011,12,23,41.63835616,3.469863014,3,Yes,0,Polysemous,1B,12,12,Critical,Same,Horse,Regular,Animate,,,,,Yes,question not asked to child,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,A,,Training,Same,,,,Yes,0,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,B,,Training,Different,,,,No,1,L,1,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,1,1,Critical,Different,Chicken,,,No,1,L,1,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,5,2,Critical,Same,Glass,,,No,1,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,9,3,Critical,Different,Horse,,,Yes,0,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,2,4,Critical,Same,Chicken,,,No,1,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,6,5,Critical,Different,Glass,,,Yes,0,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,10,6,Critical,Same,Horse,,,No,1,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,3,7,Critical,Different,Chicken,,,Yes,0,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,7,8,Critical,Same,Glass,,,No,1,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,11,9,Critical,Different,Horse,,,Yes,0,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,4,10,Critical,Same,Chicken,,,No,1,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,8,11,Critical,Different,Glass,,,Yes,0,R,2,No,,None
H061215-GM,F,MUS,JF,2015,6,12,2011,10,17,43.83561644,3.652968037,3,Yes,0,Non-Polysemous,1B,12,12,Critical,Same,Horse,,,No,1,R,2,No,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,A,,Training,Same,,,,Yes,0,R,2,Yes,experimenter's first time,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,B,,Training,Different,,,,Yes,0,R,2,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,1,1,Critical,Different,Chicken,Regular,Animate,Yes,1,L,1,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,5,2,Critical,Same,Glass,Irregular,Inanimate,No,0,L,1,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,9,3,Critical,Different,Horse,Regular,Animate,Yes,1,L,1,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,2,4,Critical,Same,Chicken,Regular,Animate,Yes,1,R,2,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,6,5,Critical,Different,Glass,Irregular,Inanimate,Yes,1,L,1,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,10,6,Critical,Same,Horse,Regular,Animate,Yes,1,R,2,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,3,7,Critical,Different,Chicken,Regular,Animate,Yes,1,L,1,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,7,8,Critical,Same,Glass,Irregular,Inanimate,No,0,L,1,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,11,9,Critical,Different,Horse,Regular,Animate,No,0,R,2,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,4,10,Critical,Different,Chicken,Regular,Animate,Yes,1,R,2,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,8,11,Critical,Different,Glass,Irregular,Inanimate,Yes,1,L,1,Yes,,None
L060915-JJ,M,MUS,PP,2015,6,9,2010,11,10,54.96712329,4.580593607,4,Yes,0,Polysemous,1B,12,12,Critical,Same,Horse,Regular,Animate,Yes,1,R,2,Yes,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,A,,Training,Same,,,,No,1,L,1,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,B,,Training,Different,,,,Yes,0,R,2,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,1,1,Critical,Same,Chicken,Regular,Animate,Yes,1,L,1,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,5,2,Critical,Different,Glass,Irregular,Inanimate,No,0,L,1,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,9,3,Critical,Same,Horse,Regular,Animate,No,0,R,2,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,2,4,Critical,Different,Chicken,Regular,Animate,Yes,1,R,2,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,6,5,Critical,Same,Glass,Irregular,Inanimate,No,0,R,2,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,10,6,Critical,Different,Horse,Regular,Animate,Yes,1,R,2,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,3,7,Critical,Same,Chicken,Regular,Animate,Yes,1,L,1,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,7,8,Critical,Different,Glass,Irregular,Inanimate,No,0,L,1,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,11,9,Critical,Same,Horse,Regular,Animate,Yes,1,L,1,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,4,10,Critical,Different,Chicken,Regular,Animate,Yes,1,R,2,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,8,11,Critical,Same,Glass,Irregular,Inanimate,Yes,1,L,1,No,,None
L061315-RB,F,MUS,PP,2015,6,13,2011,7,15,46.93424658,3.911187215,3,Yes,0,Polysemous,1A,12,12,Critical,Different,Horse,Regular,Animate,Yes,1,R,2,No,,None
L061315-GL,M,MUS,PP,2015,6,13,2011,8,30,45.44109589,3.786757991,3,Yes,0,Non-Polysemous,1A,A,,Training,Same,,,,,,,,No,"responded with ""squirrels eat acorns""",None
L061315-GL,M,MUS,PP,2015,6,13,2011,8,30,45.44109589,3.786757991,3,Yes,0,Non-Polysemous,1A,B,,Training,Different,,,,,,,,No,child did not want to do this trial,None
L061315-GL,M,MUS,PP,2015,6,13,2011,8,30,45.44109589,3.786757991,3,Yes,0,Non-Polysemous,1A,1,1,Critical,Same,Chicken,,,No,1,L,1,No,,None
L061315-GL,M,MUS,PP,2015,6,13,2011,8,30,45.44109589,3.786757991,3,Yes,0,Non-Polysemous,1A,5,2,Critical,Different,Glass,,,Yes,0,L,1,No,,None
